timestamp,avg_cpu_utilization,num_tasks_sampled,temperature_c,carbon_intensity_kg_per_mwh
2019-05-15 02:00:00+00:00,0.0097058556112008,7470276,10.9,368.65713334759766
2019-05-15 03:00:00+00:00,0.0097288096905255,7390298,10.3,346.8707063703019
2019-05-15 04:00:00+00:00,0.0098157560546736,7378348,9.5,329.1967860693844
2019-05-15 05:00:00+00:00,0.0099706123471852,7712208,8.9,322.31446454364124
2019-05-15 06:00:00+00:00,0.0101169209252821,7444229,8.1,321.31461042509017
2019-05-15 07:00:00+00:00,0.0095455930611896,7565510,7.8,316.8733019817683
2019-05-15 08:00:00+00:00,0.00886517424839,7956411,7.3,321.3402996792052
2019-05-15 09:00:00+00:00,0.0078613239291992,8239810,7.0,323.48921149712044
2019-05-15 10:00:00+00:00,0.0080195836462575,8503796,6.9,349.9372801731559
2019-05-15 11:00:00+00:00,0.0089412940548417,8037792,8.1,359.8868716574369
2019-05-15 12:00:00+00:00,0.0094565823488671,7959372,11.2,362.4451863956455
2019-05-15 13:00:00+00:00,0.009571617052515,7734857,13.8,364.8826302200536
2019-05-15 14:00:00+00:00,0.0098311560996922,7788775,16.0,368.1908572100959
2019-05-15 15:00:00+00:00,0.0098309194508381,7792467,18.0,366.87204351939454
2019-05-15 16:00:00+00:00,0.0099743006692942,7749106,19.5,370.75650647407423
2019-05-15 17:00:00+00:00,0.0098382494769082,7798166,20.1,370.6426240969471
2019-05-15 18:00:00+00:00,0.0101020882702809,7433799,20.8,371.0032279491453
2019-05-15 19:00:00+00:00,0.0100567357391941,7468890,20.6,369.5393422825027
2019-05-15 20:00:00+00:00,0.0094378242189659,7563907,20.4,371.2801816055583
2019-05-15 21:00:00+00:00,0.0089693974393508,7762988,20.5,367.8427854368712
2019-05-15 22:00:00+00:00,0.0090280672380716,7598788,19.5,369.1185939070813
2019-05-15 23:00:00+00:00,0.00905937580421,7628815,18.0,369.8636574676979
2019-05-16 00:00:00+00:00,0.008935765598388,7746254,16.0,361.1993866772673
2019-05-16 01:00:00+00:00,0.0093486867404435,7763186,14.6,364.4539809043743
2019-05-16 02:00:00+00:00,0.009118679121251,8161550,13.5,367.457798383262
2019-05-16 03:00:00+00:00,0.0094267601611759,7584905,13.4,339.5528491648669
2019-05-16 04:00:00+00:00,0.0097940462490522,7614399,12.1,332.9568043840327
2019-05-16 05:00:00+00:00,0.0099213574225276,7686934,11.1,308.7114424457972
2019-05-16 06:00:00+00:00,0.0097402671473263,7879297,10.9,301.51357572732064
2019-05-16 07:00:00+00:00,0.0093449416889312,7932364,10.8,298.2511154137554
2019-05-16 08:00:00+00:00,0.0088304118101421,7959318,10.9,297.60359077455746
2019-05-16 09:00:00+00:00,0.0074143783503766,8370958,11.0,303.6855560289732
2019-05-16 10:00:00+00:00,0.0074035558640625,8550407,10.9,313.8158312484919
2019-05-16 11:00:00+00:00,0.0075053819811348,8827362,11.6,330.4241701019744
2019-05-16 12:00:00+00:00,0.0080632686452839,8619189,13.6,337.7089276031967
2019-05-16 13:00:00+00:00,0.0083995779574966,8530519,15.5,340.61243208918364
2019-05-16 14:00:00+00:00,0.008633831795895,8285676,18.8,343.46123138516367
2019-05-16 15:00:00+00:00,0.0091141537281726,8077261,20.6,345.86784412735767
2019-05-16 16:00:00+00:00,0.0092461783102109,8205055,21.1,347.759316910305
2019-05-16 17:00:00+00:00,0.0097598079521793,7835320,21.8,352.43732436439274
2019-05-16 18:00:00+00:00,0.0099397473300566,7837553,22.9,354.4991529591781
2019-05-16 19:00:00+00:00,0.0100431360317397,7799583,23.4,350.1643278773595
2019-05-16 20:00:00+00:00,0.0096982772581251,7781706,23.8,353.4266874120175
2019-05-16 21:00:00+00:00,0.008983921741219,8078141,23.3,353.2408131760386
2019-05-16 22:00:00+00:00,0.0090935187709783,7900112,22.5,354.8649757513913
2019-05-16 23:00:00+00:00,0.0090599169109264,7877625,20.8,355.50974711619074
2019-05-17 00:00:00+00:00,0.0088109316178277,7862877,18.4,352.75914781841084
2019-05-17 01:00:00+00:00,0.0088225163214305,7908258,17.0,364.3903827766617
2019-05-17 02:00:00+00:00,0.0091502639384917,8118219,17.5,353.34143656545274
2019-05-17 03:00:00+00:00,0.0094285594234068,7771371,15.3,325.1412119884109
2019-05-17 04:00:00+00:00,0.0096029803013091,7840018,14.9,320.8836443468716
2019-05-17 05:00:00+00:00,0.009344892716314,7730533,14.3,298.00588405119674
2019-05-17 06:00:00+00:00,0.0094000615437819,7801495,13.4,298.0650198351293
2019-05-17 07:00:00+00:00,0.0092495173390688,7982385,12.9,293.9969572750708
2019-05-17 08:00:00+00:00,0.0087036428293248,7666395,12.4,294.8720671735837
2019-05-17 09:00:00+00:00,0.0077228741783518,8251895,12.0,304.94121017023133
2019-05-17 10:00:00+00:00,0.007662869531325,8394914,11.9,316.3562393953417
2019-05-17 11:00:00+00:00,0.0074250344715635,8639505,13.1,342.1258447287703
2019-05-17 12:00:00+00:00,0.0078670300760873,8324433,14.9,355.238481060922
2019-05-17 13:00:00+00:00,0.0083025616617288,8141793,16.9,356.5934964095978
2019-05-17 14:00:00+00:00,0.008452761264462,8065927,18.1,361.0789254167952
2019-05-17 15:00:00+00:00,0.0088968299081145,7857253,18.3,368.2929701959641
2019-05-17 16:00:00+00:00,0.0088997959733172,8052683,20.1,360.71133850470375
2019-05-17 17:00:00+00:00,0.0087543389453725,7889740,21.9,361.7903340747619
2019-05-17 18:00:00+00:00,0.0087193460268025,7758526,25.5,359.3211109094209
2019-05-17 19:00:00+00:00,0.0085637232925039,7759494,24.8,352.39648207372494
2019-05-17 20:00:00+00:00,0.0088104369483159,7690381,25.9,357.7866364898925
2019-05-17 21:00:00+00:00,0.0087644611443857,7605290,25.5,358.8434327899108
2019-05-17 22:00:00+00:00,0.008370026413934,7788212,25.0,366.7293917057399
2019-05-17 23:00:00+00:00,0.0083380368165189,7785025,23.9,364.1106457540921
2019-05-18 00:00:00+00:00,0.0087562985573392,8040698,21.8,360.1114941290531
2019-05-18 01:00:00+00:00,0.0086209815590636,8194708,20.8,365.7195856996758
2019-05-18 02:00:00+00:00,0.0081601864430423,8239545,20.6,361.6647331786543
2019-05-18 03:00:00+00:00,0.0081940749482367,8149408,20.0,349.42501746020275
2019-05-18 04:00:00+00:00,0.0085307661261319,8240294,19.5,307.73046052105275
2019-05-18 05:00:00+00:00,0.0085663321210376,8396657,19.0,325.9365471665167
2019-05-18 06:00:00+00:00,0.0085233375267466,8436831,18.3,311.7212337553684
2019-05-18 07:00:00+00:00,0.0085193959242983,8301192,17.5,303.92169438862044
2019-05-18 08:00:00+00:00,0.0080122373992789,8421199,17.1,301.5488060687911
2019-05-18 09:00:00+00:00,0.0073700022588067,8613973,16.7,299.39595887982983
2019-05-18 10:00:00+00:00,0.0075122620565149,8580077,16.4,294.5005419590393
2019-05-18 11:00:00+00:00,0.0073316802129761,8789385,17.2,298.1510847425189
2019-05-18 12:00:00+00:00,0.0074657543891597,8667888,19.7,310.08908538999606
2019-05-18 13:00:00+00:00,0.0077642930643448,8542788,21.4,328.6924800733403
2019-05-18 14:00:00+00:00,0.008144702259783,8539652,22.5,339.24225324468216
2019-05-18 15:00:00+00:00,0.008155615353844,8472773,23.9,351.96906925286004
2019-05-18 16:00:00+00:00,0.0078974696253601,8343188,23.9,358.6196535265633
2019-05-18 17:00:00+00:00,0.007709402901634,8346717,24.8,352.7965803825527
2019-05-18 18:00:00+00:00,0.0077543310226471,8391346,25.8,352.07680337890406
2019-05-18 19:00:00+00:00,0.0076304949056868,8422465,25.7,349.9343233678543
2019-05-18 20:00:00+00:00,0.0075147731617631,8124962,25.9,345.5106371690806
2019-05-18 21:00:00+00:00,0.0080012875416344,8053801,26.0,354.030572795854
2019-05-18 22:00:00+00:00,0.0084339897386964,7969664,25.5,365.2435383434275
2019-05-18 23:00:00+00:00,0.0088045308219777,7750807,24.8,369.1762150420852
2019-05-19 00:00:00+00:00,0.009341194275546,7533090,22.5,365.7066803860823
2019-05-19 01:00:00+00:00,0.0089238900380934,7525511,21.6,369.1808755502916
2019-05-19 02:00:00+00:00,0.0088787905948911,7513615,21.0,355.47646717024986
2019-05-19 03:00:00+00:00,0.0087367626901334,7689872,19.7,336.06245193422774
2019-05-19 04:00:00+00:00,0.0085516418009569,7866899,18.9,334.3657951080257
2019-05-19 05:00:00+00:00,0.008729844285065,7783188,18.4,291.53412287804144
2019-05-19 06:00:00+00:00,0.0086796738435477,7621082,17.8,283.06210396495754
2019-05-19 07:00:00+00:00,0.008740113317954,7782322,17.4,285.0495594713656
2019-05-19 08:00:00+00:00,0.008479802376301,7824637,17.2,282.80652305214414
2019-05-19 09:00:00+00:00,0.0075400774460584,8022084,16.9,283.47265141050656
2019-05-19 10:00:00+00:00,0.0075460074091314,8198116,16.8,293.37104771433195
2019-05-19 11:00:00+00:00,0.0075986362891822,7982384,18.0,290.62968083880634
2019-05-19 12:00:00+00:00,0.0076743985264254,8151855,19.0,286.86510987899146
2019-05-19 13:00:00+00:00,0.0077345960482577,8033253,20.8,304.8532601760878
2019-05-19 14:00:00+00:00,0.0078801194469396,8033916,22.9,318.97700304778886
2019-05-19 15:00:00+00:00,0.0079893765107358,7953877,25.6,332.1990135006831
2019-05-19 16:00:00+00:00,0.008151202394688,7515956,27.8,349.8738861781454
2019-05-19 17:00:00+00:00,0.0080308939332907,7416019,29.5,347.71009527887804
2019-05-19 18:00:00+00:00,0.008234706376132,7663559,30.8,344.4570368844014
2019-05-19 19:00:00+00:00,0.0080922290273956,7543388,31.0,353.86360650436086
2019-05-19 20:00:00+00:00,0.0079487649894024,7332745,28.2,352.67857142857144
2019-05-19 21:00:00+00:00,0.0082011330153908,7351272,28.0,350.5219823510873
2019-05-19 22:00:00+00:00,0.0081580503861607,7458981,26.2,356.8491461381372
2019-05-19 23:00:00+00:00,0.0084106024705318,7363088,25.6,366.4018416243047
2019-05-20 00:00:00+00:00,0.0091632589756074,7257484,27.2,367.2165893049528
2019-05-20 01:00:00+00:00,0.0089665456975925,7278186,26.5,368.6434191592934
2019-05-20 02:00:00+00:00,0.0091453948691158,7230363,25.7,359.77899598566927
2019-05-20 03:00:00+00:00,0.0093651982256224,7304105,25.1,346.38819598599446
2019-05-20 04:00:00+00:00,0.0094454433895308,7173693,24.8,313.586729907224
2019-05-20 05:00:00+00:00,0.0092544734143497,7147397,24.2,311.4481284511056
2019-05-20 06:00:00+00:00,0.0094245124115526,6870596,23.5,302.2477046247077
2019-05-20 07:00:00+00:00,0.0091951103900911,6837487,23.3,300.14243315578875
2019-05-20 08:00:00+00:00,0.009161121259927,7525432,22.5,300.4184734615334
2019-05-20 09:00:00+00:00,0.0088532908357406,7674399,21.6,304.0325812916155
2019-05-20 10:00:00+00:00,0.0091203450590511,7673460,21.0,312.9898858315616
2019-05-20 11:00:00+00:00,0.0092293671338944,7501968,21.0,337.4000671039996
2019-05-20 12:00:00+00:00,0.0094471999941265,7317936,22.2,350.96122966523075
2019-05-20 13:00:00+00:00,0.0100525107871837,7411677,23.9,356.84750389183887
2019-05-20 14:00:00+00:00,0.0103114833728269,7623994,25.5,359.4548199623586
2019-05-20 15:00:00+00:00,0.0103525642277587,7305777,26.9,367.061335792914
2019-05-20 16:00:00+00:00,0.0105857925982808,7343724,27.5,369.6260948116728
2019-05-20 17:00:00+00:00,0.0105032728920097,7524279,27.5,369.5653628508068
2019-05-20 18:00:00+00:00,0.0106192154126362,7367809,27.3,368.8311627206685
2019-05-20 19:00:00+00:00,0.01030035641632,7589348,28.5,371.3402744735836
2019-05-20 20:00:00+00:00,0.0097733955529408,7580141,28.5,372.8607117649244
2019-05-20 21:00:00+00:00,0.0097317965965904,7690648,27.9,375.2381973448688
2019-05-20 22:00:00+00:00,0.0097087376831971,7604385,26.6,382.4233291132065
2019-05-20 23:00:00+00:00,0.0097284219305202,7485226,25.2,384.3406034908373
2019-05-21 00:00:00+00:00,0.010083587790041,7472471,24.2,378.9237244288785
2019-05-21 01:00:00+00:00,0.0102275313925836,7552052,22.5,388.2589457094943
2019-05-21 02:00:00+00:00,0.0103519908279852,7688077,22.4,370.0099701989657
2019-05-21 03:00:00+00:00,0.0105007549025071,7459763,21.4,349.3852888443896
2019-05-21 04:00:00+00:00,0.0101428068845628,7724856,20.0,328.6401082161398
2019-05-21 05:00:00+00:00,0.0103008377311839,7542272,18.5,320.1177498971617
2019-05-21 06:00:00+00:00,0.0103609317059664,7548582,17.3,315.27507366870134
2019-05-21 07:00:00+00:00,0.010234877555983,7408000,16.1,305.7505330776349
2019-05-21 08:00:00+00:00,0.0097767939058588,7638982,14.7,302.72973730952606
2019-05-21 09:00:00+00:00,0.0093171140088859,7885201,13.6,302.2913926836469
2019-05-21 10:00:00+00:00,0.0091909942705616,7984099,12.9,315.71924590739303
2019-05-21 11:00:00+00:00,0.0093786185694484,7902567,13.1,325.52278725192014
2019-05-21 12:00:00+00:00,0.0097839769802205,7763746,14.6,323.4062492723928
2019-05-21 13:00:00+00:00,0.0099049474728336,7862073,15.0,320.4893177119228
2019-05-21 14:00:00+00:00,0.0098505767306379,7854182,15.6,323.72287638101943
2019-05-21 15:00:00+00:00,0.0096037044693247,7915591,16.5,326.666290931635
2019-05-21 16:00:00+00:00,0.0096239077541437,7894743,17.5,332.88969979180195
2019-05-21 17:00:00+00:00,0.0098140207073443,7708802,18.5,343.4559866316333
2019-05-21 18:00:00+00:00,0.0099520846350072,7671668,19.5,336.57778886190147
2019-05-21 19:00:00+00:00,0.0100298605114403,7616871,20.4,330.1777625110028
2019-05-21 20:00:00+00:00,0.0093323052980386,7642905,20.6,331.2169819359236
2019-05-21 21:00:00+00:00,0.0091651911679794,7756529,20.5,333.72856313650993
2019-05-21 22:00:00+00:00,0.0100946496852211,7758451,20.1,340.1924343153289
2019-05-21 23:00:00+00:00,0.01040924169679,7557976,19.1,341.3631871056033
2019-05-22 00:00:00+00:00,0.0104725960574168,7588131,17.4,334.84498373725535
2019-05-22 01:00:00+00:00,0.0105587729057705,7376305,16.1,339.2804150225866
2019-05-22 02:00:00+00:00,0.0105691701823129,7280912,15.1,324.9885089983382
2019-05-22 03:00:00+00:00,0.0104557050759784,7303294,14.2,304.7300371578069
2019-05-22 04:00:00+00:00,0.0104394075696729,7579479,13.4,329.8508755646309
2019-05-22 05:00:00+00:00,0.0103136301810115,7712150,12.8,295.2488440176202
2019-05-22 06:00:00+00:00,0.0103089742202257,7744054,12.1,290.1508689998462
2019-05-22 07:00:00+00:00,0.0101822875443012,7678580,11.6,292.61936691531866
2019-05-22 08:00:00+00:00,0.0097699940179344,7576881,11.4,292.89352011593405
2019-05-22 09:00:00+00:00,0.0092583592239007,7997572,11.4,294.5024001716324
2019-05-22 10:00:00+00:00,0.0089064493762398,8232165,11.2,309.5801128314735
2019-05-22 11:00:00+00:00,0.0091971049617172,8166235,12.1,321.73087456636847
2019-05-22 12:00:00+00:00,0.0096631971775758,7878674,13.8,330.4436321342527
2019-05-22 13:00:00+00:00,0.0099160652308537,7789146,15.9,330.8417878348684
2019-05-22 14:00:00+00:00,0.0102317816207348,7721828,17.6,339.8492318275625
2019-05-22 15:00:00+00:00,0.0100589880441263,7937708,19.0,346.1259692100236
2019-05-22 16:00:00+00:00,0.010182199166141,7964097,19.4,355.46355449926955
2019-05-22 17:00:00+00:00,0.0100289989581244,7756806,20.6,361.4080066244148
2019-05-22 18:00:00+00:00,0.0099668561600729,7561512,21.4,357.03592190527786
2019-05-22 19:00:00+00:00,0.0099932606088498,7584167,22.0,358.1781657251239
2019-05-22 20:00:00+00:00,0.0095430752388894,7785134,22.6,355.547630211191
2019-05-22 21:00:00+00:00,0.0089159969966489,7797614,22.5,361.9915083491405
2019-05-22 22:00:00+00:00,0.0092499816337623,7606270,22.0,363.4711723729065
2019-05-22 23:00:00+00:00,0.0097286093636459,7421265,20.5,363.3936719651005
2019-05-23 00:00:00+00:00,0.0095883308411183,7568895,18.2,363.6687584270233
2019-05-23 01:00:00+00:00,0.0096921310106658,7476228,17.5,363.4127373935822
2019-05-23 02:00:00+00:00,0.0096939191953455,7534343,16.8,347.00923762311373
2019-05-23 03:00:00+00:00,0.0098645057426434,7593239,16.0,324.16119090539047
2019-05-23 04:00:00+00:00,0.0098289299519228,7498391,16.0,301.7239091198641
2019-05-23 05:00:00+00:00,0.0099529715821849,7766723,15.6,295.06570370756634
2019-05-23 06:00:00+00:00,0.0097820648233166,7794033,15.6,296.83468009007817
2019-05-23 07:00:00+00:00,0.0093093654629518,7569578,15.4,296.47520109947857
2019-05-23 08:00:00+00:00,0.0090392577607337,7616277,15.1,295.3752959012687
2019-05-23 09:00:00+00:00,0.0086211147369036,7886898,14.8,299.8066061296892
2019-05-23 10:00:00+00:00,0.0084367695233028,8042000,14.6,310.7424716995092
2019-05-23 11:00:00+00:00,0.0092931244769651,7909234,15.6,328.4676222853071
2019-05-23 12:00:00+00:00,0.0094755971022577,7877927,16.4,344.97307403799863
2019-05-23 13:00:00+00:00,0.0099274491861869,7499622,19.5,350.09231783712494
2019-05-23 14:00:00+00:00,0.0098798875861924,7678320,22.5,361.99445835775566
2019-05-23 15:00:00+00:00,0.0100237577552548,7738378,24.8,360.94551699016495
2019-05-23 16:00:00+00:00,0.0102706356678377,7399639,27.2,367.761620226409
2019-05-23 17:00:00+00:00,0.0096147364754641,7616907,29.5,374.9089266748062
2019-05-23 18:00:00+00:00,0.0095038833047386,7564733,28.6,368.53489575348766
2019-05-23 19:00:00+00:00,0.0098733692932496,7591163,28.8,367.44215695533103
2019-05-23 20:00:00+00:00,0.009822414902395,7567595,29.4,363.42827360829386
2019-05-23 21:00:00+00:00,0.009535654994773,7607833,29.7,373.11434841481065
2019-05-23 22:00:00+00:00,0.0094341076268848,7632161,28.7,370.9750961276312
2019-05-23 23:00:00+00:00,0.0094299929709784,7558910,27.1,379.5728357460917
2019-05-24 00:00:00+00:00,0.0093566354013309,7405846,24.0,378.8382692363877
2019-05-24 01:00:00+00:00,0.0094364575423696,7725070,24.1,383.07450689661897
2019-05-24 02:00:00+00:00,0.0096414641117517,7826972,22.8,383.2669447340981
2019-05-24 03:00:00+00:00,0.0099926037948637,7698808,22.3,366.4372420356088
2019-05-24 04:00:00+00:00,0.0099257173866473,7803371,22.0,306.77466120390795
2019-05-24 05:00:00+00:00,0.0097794813797925,8006961,21.2,332.0681355304573
2019-05-24 06:00:00+00:00,0.0097945381612449,7950279,20.6,321.197475225975
2019-05-24 07:00:00+00:00,0.0098751191210321,7582424,20.5,314.9523328411181
2019-05-24 08:00:00+00:00,0.009482570207158,7802783,19.7,310.3635962120523
2019-05-24 09:00:00+00:00,0.0086756630198755,7978595,19.1,318.4523138933744
2019-05-24 10:00:00+00:00,0.008202967714911,8238513,19.2,332.35351898236826
2019-05-24 11:00:00+00:00,0.0084864244680969,7961338,20.0,336.0799787401211
2019-05-24 12:00:00+00:00,0.008721540263065,8090332,21.5,351.24933984684446
2019-05-24 13:00:00+00:00,0.00859086270368,7942714,21.9,356.95375281043925
2019-05-24 14:00:00+00:00,0.0090603519021112,7960651,22.5,364.08646994718754
2019-05-24 15:00:00+00:00,0.009255515695556,8182181,23.4,374.47431283896697
2019-05-24 16:00:00+00:00,0.0092091927165109,8112897,24.4,373.3253357461648
2019-05-24 17:00:00+00:00,0.0091984317552138,7957185,25.5,376.5568343055336
2019-05-24 18:00:00+00:00,0.0093504940420577,8078267,26.5,370.1184386827976
2019-05-24 19:00:00+00:00,0.0092700019951193,7996604,27.1,369.38949456814856
2019-05-24 20:00:00+00:00,0.0083634972113156,7894227,27.2,369.4843298930169
2019-05-24 21:00:00+00:00,0.0083841220348354,8055541,26.9,366.6045408336157
2019-05-24 22:00:00+00:00,0.0088669227021221,8181198,26.1,367.5467251669269
2019-05-24 23:00:00+00:00,0.0089185211884167,8076503,24.5,371.2041884816754
2019-05-25 00:00:00+00:00,0.0089735336320468,8286170,22.7,371.0049863774225
2019-05-25 01:00:00+00:00,0.0088603646644761,8336305,21.1,369.9833826660435
2019-05-25 02:00:00+00:00,0.0089156501415278,8068362,20.0,361.25135369287415
2019-05-25 03:00:00+00:00,0.0088145737010977,7929320,18.8,344.6461722957001
2019-05-25 04:00:00+00:00,0.0091282921355079,8095594,18.0,342.19233884415644
2019-05-25 05:00:00+00:00,0.009256147100731,8132672,17.5,299.84830292936726
2019-05-25 06:00:00+00:00,0.0093123102319421,8043450,17.9,293.74950855764945
2019-05-25 07:00:00+00:00,0.0087863525113992,7866731,17.6,288.6361779762553
2019-05-25 08:00:00+00:00,0.0084710397899695,7732761,17.0,289.222272596134
2019-05-25 09:00:00+00:00,0.0078269003194941,8318380,16.8,290.0015111758321
2019-05-25 10:00:00+00:00,0.0076873208094151,8400121,16.6,286.4463802105146
2019-05-25 11:00:00+00:00,0.0080030436817485,8104760,17.2,289.9843389272165
2019-05-25 12:00:00+00:00,0.0081942723857712,7958853,18.5,295.12565895923586
2019-05-25 13:00:00+00:00,0.0080335845097639,7949919,20.0,311.22547580605703
2019-05-25 14:00:00+00:00,0.0081854795207703,7883349,21.1,337.5838220519171
2019-05-25 15:00:00+00:00,0.0083690371551728,7480719,23.4,356.16534926062434
2019-05-25 16:00:00+00:00,0.0085465598975524,7593023,25.0,358.19510009616226
2019-05-25 17:00:00+00:00,0.0081611111819677,7550408,26.6,360.2045802175391
2019-05-25 18:00:00+00:00,0.007862838017708,7908407,27.8,357.3089683665804
2019-05-25 19:00:00+00:00,0.007694240849962,7982981,28.8,349.61423937623425
2019-05-25 20:00:00+00:00,0.0074167784391936,7921669,28.0,354.5337165020448
2019-05-25 21:00:00+00:00,0.0072938381064281,8104033,27.0,359.04170266861325
2019-05-25 22:00:00+00:00,0.0079803889982659,8214134,26.3,362.332044539113
2019-05-25 23:00:00+00:00,0.0083831800988398,8293015,24.4,365.2127360991278
2019-05-26 00:00:00+00:00,0.0085999734422565,8406047,22.4,370.6859023846286
2019-05-26 01:00:00+00:00,0.0084930144928316,7848216,21.1,371.717798026635
2019-05-26 02:00:00+00:00,0.0084522707045063,8293958,20.6,373.1080961542714
2019-05-26 03:00:00+00:00,0.0085187776404599,7915986,20.1,359.88848363377883
2019-05-26 04:00:00+00:00,0.0082077179602901,8142132,20.2,316.371692368623
2019-05-26 05:00:00+00:00,0.0079737192028846,8219087,20.8,309.6590295039447
2019-05-26 06:00:00+00:00,0.0079591284751004,8058864,20.6,295.9070247933884
2019-05-26 07:00:00+00:00,0.0080707425480886,7981690,20.2,299.8222234472114
2019-05-26 08:00:00+00:00,0.007955844917255,8011201,19.8,303.1526811411965
2019-05-26 09:00:00+00:00,0.0074443518923019,8270340,19.7,306.6411337188948
2019-05-26 10:00:00+00:00,0.0073423450118857,8460809,19.9,299.9560171391277
2019-05-26 11:00:00+00:00,0.0081502726039676,8370994,20.5,306.3277877886267
2019-05-26 12:00:00+00:00,0.0086214093451145,8321213,22.4,312.1141615221536
2019-05-26 13:00:00+00:00,0.0084912361324691,7978264,24.9,328.5030198446937
2019-05-26 14:00:00+00:00,0.0083067747911775,8118112,27.0,348.9144495332657
2019-05-26 15:00:00+00:00,0.0085072902059709,8082952,28.9,368.1170815982989
2019-05-26 16:00:00+00:00,0.0082769246477641,8104759,30.0,380.8998157555619
2019-05-26 17:00:00+00:00,0.0086815642905365,7941355,30.3,376.2353807232913
2019-05-26 18:00:00+00:00,0.0085894916669444,8140329,30.1,378.8976657045926
2019-05-26 19:00:00+00:00,0.0085552765152439,7829855,31.3,372.6519254953608
2019-05-26 20:00:00+00:00,0.0085197269972136,7983101,31.4,376.4576296078719
2019-05-26 21:00:00+00:00,0.0090136449949087,7863905,29.9,376.318533533436
2019-05-26 22:00:00+00:00,0.0092499746778387,8058009,29.5,380.2515322773223
2019-05-26 23:00:00+00:00,0.0092887468306137,7861761,28.4,379.3917322430195
2019-05-27 00:00:00+00:00,0.0093238991507614,7553845,26.1,378.5257793828109
2019-05-27 01:00:00+00:00,0.0093739024345397,7510501,24.2,383.2845993535216
2019-05-27 02:00:00+00:00,0.0092200270622568,7337956,23.6,371.4825412437967
2019-05-27 03:00:00+00:00,0.0094732875002313,7629583,23.5,360.8670896372214
2019-05-27 04:00:00+00:00,0.0097258417571888,7110451,22.1,332.01804265324114
2019-05-27 05:00:00+00:00,0.0098812026440193,6899233,21.5,334.6098787986203
2019-05-27 06:00:00+00:00,0.0098798204848237,6826671,20.8,327.52488738112453
2019-05-27 07:00:00+00:00,0.0099712780431126,7349729,19.9,323.808744879381
2019-05-27 08:00:00+00:00,0.0095461781783712,7799490,19.0,322.9924025229358
2019-05-27 09:00:00+00:00,0.0090299699744338,7837596,18.8,323.9909939959973
2019-05-27 10:00:00+00:00,0.0089692914299886,7966006,18.9,320.2489446758547
2019-05-27 11:00:00+00:00,0.0094747491977986,8000863,19.6,317.85279932899977
2019-05-27 12:00:00+00:00,0.0091386995426003,7977191,20.7,319.8490195022088
2019-05-27 13:00:00+00:00,0.00902140685286,7748075,22.3,326.6519495056278
2019-05-27 14:00:00+00:00,0.009166130965655,7487183,23.5,338.06374200565074
2019-05-27 15:00:00+00:00,0.0097045724854934,7621645,24.5,352.66644845994966
2019-05-27 16:00:00+00:00,0.0098382767144898,7473517,25.5,364.2989745885796
2019-05-27 17:00:00+00:00,0.0100233392582244,7063990,26.5,370.1358988878087
2019-05-27 18:00:00+00:00,0.0097551853940181,7476710,27.0,363.48261773649176
2019-05-27 19:00:00+00:00,0.0097449399892764,7166127,27.6,367.38864788904505
2019-05-27 20:00:00+00:00,0.0097052104351548,7230084,27.5,370.7354320963009
2019-05-27 21:00:00+00:00,0.0099795351581286,7367601,27.6,372.9984639317477
2019-05-27 22:00:00+00:00,0.0097559723672916,7430361,27.0,380.62324503701376
2019-05-27 23:00:00+00:00,0.0100721305256651,7405085,25.7,386.2390620761712
2019-05-28 00:00:00+00:00,0.0101356878557968,7177110,22.9,381.58359971631495
2019-05-28 01:00:00+00:00,0.0102001760068451,6898440,21.9,381.9863780651921
2019-05-28 02:00:00+00:00,0.0103573413866103,6779214,20.8,373.4176873975675
2019-05-28 03:00:00+00:00,0.0104477139038493,6862182,20.2,352.0076492949396
2019-05-28 04:00:00+00:00,0.010100595957977,6679207,19.1,345.4479390352485
2019-05-28 05:00:00+00:00,0.010077819743367,6726184,18.8,319.8794023889081
2019-05-28 06:00:00+00:00,0.0098007311199147,6597267,18.6,316.4571573455036
2019-05-28 07:00:00+00:00,0.0100490851115355,7048850,18.5,315.78807418732964
2019-05-28 08:00:00+00:00,0.0099168725383096,7421974,18.5,313.86814181677784
2019-05-28 09:00:00+00:00,0.0091904210251349,7722482,18.4,322.00118344717583
2019-05-28 10:00:00+00:00,0.0093656395469231,7667251,18.6,321.2115706083291
2019-05-28 11:00:00+00:00,0.0097351260133835,7880999,19.4,330.2083333333333
2019-05-28 12:00:00+00:00,0.0099451660703216,7706974,19.4,358.9475741649655
2019-05-28 13:00:00+00:00,0.0107156457351882,7460311,20.1,376.0858009443107
2019-05-28 14:00:00+00:00,0.0104510607072866,7566905,20.6,386.8699914575113
2019-05-28 15:00:00+00:00,0.0104621818573792,7418105,24.1,390.1532555907756
2019-05-28 16:00:00+00:00,0.010516801363593,7400060,26.9,397.6804944283173
2019-05-28 17:00:00+00:00,0.0109485267299299,7097624,29.6,396.0232456300405
2019-05-28 18:00:00+00:00,0.0109049408185527,7044913,30.5,390.3785179907375
2019-05-28 19:00:00+00:00,0.0108987241725846,6907147,31.5,386.6998430303762
2019-05-28 20:00:00+00:00,0.0108012196926001,7143734,32.1,388.4638024876725
2019-05-28 21:00:00+00:00,0.0103298459561777,7433770,32.1,392.441286424358
2019-05-28 22:00:00+00:00,0.009982304958218,7600037,28.4,391.3467749575822
